online_order,book_table,rate,votes,rest_type,cuisines,cost,menu_item,type,city
1,0,3.700448818,0,92,951,200,3036,2,13
1,0,3.9,121,78,2024,250,435,2,13
1,1,4.2,1541,27,1602,800,4168,2,13
1,0,3.6,241,78,1834,300,8708,2,13
1,0,3.8,41,40,1442,150,3150,2,13
1,0,3.5,16,14,339,300,3056,2,13
1,0,3.7,33,39,2322,400,8778,2,13
1,1,4.1,1064,28,1493,1200,7466,2,13
1,0,4.1,137,19,709,1200,8778,2,13
1,0,3.6,64,78,1565,350,5028,2,13
1,0,3.6,21,92,2281,200,8778,2,13
1,0,4.1,61,40,1181,450,3007,2,13
1,0,3.9,171,78,1615,300,6649,2,13
1,0,3.700448818,0,27,388,400,1813,2,13
1,0,4.2,533,27,938,600,8502,2,13
1,0,3.4,4,27,2012,500,5962,2,13
1,0,3.6,197,27,934,800,2330,2,13
1,0,3.9,212,27,1395,500,3396,2,13
1,0,4.3,289,78,7,400,7016,2,13
1,0,3,82,78,2489,300,4295,2,13
1,0,3.700448818,0,78,1301,200,7125,2,13
1,0,4.2,147,14,341,400,839,2,13
1,0,2.8,91,78,2618,400,8693,2,13
1,0,3.7,11,78,977,250,1163,2,13
1,0,3.9,554,78,1216,600,1964,2,13
1,0,3.6,36,78,1215,300,8590,2,13
1,0,3.5,240,27,2129,1000,2075,2,13
1,0,3.700448818,0,78,388,200,2036,2,13
1,0,4.2,171,19,590,600,5375,2,13
1,1,3.9,74,27,2025,700,3703,2,13
1,0,3.7,37,39,465,600,7955,2,13
1,0,3.5,17,78,2469,200,268,2,13
1,0,3.6,28,40,1699,250,4980,2,13
1,0,3,178,78,880,400,8778,2,13
1,0,3.9,386,78,2256,600,6062,2,13
1,0,3.3,7,92,2290,300,7153,2,13
1,0,3.1,6,92,1563,400,7689,2,13
1,0,3.4,12,78,1326,300,8091,2,13
1,0,3.4,17,78,388,100,2144,2,13
1,0,3.3,394,78,1761,400,6169,2,13
1,0,3.3,8,92,880,250,176,2,13
1,0,3.7,54,78,183,400,2312,2,13
1,0,3.9,135,78,1321,350,3200,2,13
1,0,3.6,140,78,1606,200,797,2,13
1,0,3.2,19,78,1834,400,6220,2,13
1,0,3.700448818,0,39,330,300,3827,2,13
1,0,3.9,222,27,76,500,6665,2,13
1,0,4.3,480,19,780,450,897,2,13
1,0,3.9,93,78,380,200,6467,2,13
1,0,3.7,53,39,1761,500,8778,2,13
1,0,3.4,10,78,1802,250,3359,2,13
1,0,3.9,441,78,1817,500,1718,2,13
1,0,3.7,237,78,2436,200,1978,2,13
1,0,3.5,11,14,382,100,3510,2,13
1,1,3.7,206,73,820,1000,3876,2,13
1,1,4.1,220,27,1892,600,3889,2,13
1,0,4.1,91,0,263,500,6919,2,13
1,0,4,229,40,1449,500,4542,2,13
1,0,3.700448818,0,0,263,350,1008,2,13
1,0,3.700448818,0,78,1761,350,4822,2,13
1,0,3.700448818,0,0,254,200,3819,2,13
1,1,4.3,1265,29,1399,800,8778,2,13
1,0,4.2,600,40,1159,900,862,2,13
1,0,3.7,28,92,481,600,2337,2,13
1,0,4,41,53,694,400,1042,2,13
1,0,3.9,69,17,1537,150,6699,2,13
1,0,4.1,799,19,686,400,3946,2,13
1,0,3.6,14,93,2234,400,3100,2,13
1,0,4.2,340,40,1159,500,1354,2,13
1,0,3.6,27,14,359,100,3466,2,13
1,1,4.2,325,27,1851,800,336,2,13
1,0,3.8,924,22,743,800,2926,2,13
1,0,3.9,113,78,2583,200,8778,2,13
1,0,4,1310,27,978,750,7434,2,13
1,0,3.9,676,27,1761,500,7516,2,13
1,0,3.8,156,27,2489,450,8778,2,13
1,0,4,241,19,557,700,5521,2,13
1,0,4,131,40,1442,230,5604,2,13
1,0,3.6,41,19,644,600,6039,2,13
1,0,3.6,23,39,2472,500,3288,2,13
1,0,3.7,48,78,1437,350,2673,2,13
1,0,4,190,39,388,650,7446,2,13
1,1,4.5,715,27,1517,1500,1348,2,13
1,1,4.5,715,27,1517,1500,1348,2,13
1,0,3.9,110,40,1443,200,8778,2,13
1,0,3.7,57,78,1548,200,8079,2,13
1,0,3.1,320,27,2054,700,2469,2,13
1,0,2.9,23,88,1686,250,8778,2,13
1,0,3.8,339,27,92,800,1571,2,13
1,0,3.6,12,78,2381,100,8778,2,13
1,0,3.700448818,0,40,330,100,7453,2,13
1,0,4,204,20,578,500,4203,2,13
1,0,3.5,177,78,318,500,3632,2,13
1,0,3.7,59,78,1761,200,3616,2,13
1,0,3.6,90,78,1238,500,5257,2,13
1,0,3.7,34,78,1215,200,7364,2,13
1,0,3.7,37,27,202,800,4798,2,13
1,0,3.5,8,40,1442,130,7831,2,13
1,0,3.8,44,59,2542,250,8778,2,13
1,0,3.7,16,78,2381,100,510,2,13
1,0,3.1,25,19,685,900,1322,2,13
1,0,3.8,10,0,264,450,3668,2,13
1,0,4.1,193,40,1178,300,4014,2,13
1,0,3.6,12,78,2277,200,8778,2,13
1,0,3.8,55,78,1446,250,834,2,13
1,1,4.4,3932,32,1084,1600,814,2,13
1,0,3.1,25,92,1321,100,8778,2,13
1,0,3.9,237,78,2391,200,4903,2,13
1,0,3.5,4,78,2152,400,4662,2,13
1,0,4,468,27,2489,600,4760,2,13
1,0,3,7,39,2200,500,6706,2,13
1,0,4,328,19,719,700,7734,2,13
1,0,4,164,39,58,300,593,2,13
1,0,3.6,36,92,1321,200,8778,2,13
1,0,2.9,24,78,1761,250,452,2,13
1,0,3.8,62,78,318,300,6641,2,13
1,0,3,23,78,2474,250,7869,2,13
1,0,3.4,7,78,2469,500,4712,2,13
1,0,3.8,46,78,2236,450,5405,2,13
1,0,3.8,44,39,977,500,8393,2,13
1,0,3.6,25,40,1449,250,7910,2,13
1,0,3.3,94,78,143,200,7075,2,13
1,0,3.2,49,78,184,300,3153,2,13
0,0,4.3,142,90,1697,200,8778,2,13
1,0,4.4,944,19,684,900,7081,2,13
1,0,3,6,57,1684,400,7004,2,13
1,0,3.7,47,82,1275,400,8778,2,13
1,1,4.2,153,19,719,600,8277,2,13
1,0,3,290,78,1863,450,1273,2,13
1,1,4.2,1033,28,964,1100,5904,2,13
1,0,3.1,8,78,2401,200,8778,2,13
1,0,3.4,6,78,880,300,3403,2,13
1,0,3.8,659,27,966,500,1791,2,13
1,0,3.4,9,78,274,600,3338,2,13
1,0,4.4,360,40,1159,400,3046,2,13
1,0,3.8,22,19,630,600,1896,2,13
1,0,4.2,251,40,1159,300,3098,2,13
1,0,3.9,97,78,1470,1000,3111,2,13
1,0,3.700448818,0,92,330,350,3003,2,13
1,1,4.1,459,27,1062,700,2929,2,13
1,0,3.9,91,19,688,300,8778,2,13
1,0,3.9,99,78,2469,300,4462,2,13
1,0,3.2,908,27,2086,600,2463,2,13
1,0,3.6,41,78,1215,400,4330,2,13
1,0,3.7,386,78,2252,400,5436,2,13
1,0,4,63,78,375,150,3836,2,13
1,0,3.6,207,27,1597,500,297,2,13
1,1,4.1,590,28,1054,1200,5300,2,13
1,0,3.8,75,88,1699,200,401,2,13
1,1,4.1,1781,73,1349,1200,3916,2,13
1,0,3.4,6,78,1321,300,8469,2,13
1,0,3.1,6,78,1834,300,8778,2,13
1,0,3.5,13,78,1215,300,7333,2,13
1,0,2.7,123,78,1215,200,5761,2,13
1,0,3.4,9,78,1761,250,386,2,13
1,0,3.1,10,53,2392,500,8365,2,13
1,0,3.4,16,27,883,800,4926,2,13
1,0,3.2,34,78,1699,150,3762,2,13
1,0,3.8,257,39,1834,300,5704,2,13
1,0,3.5,40,27,2136,350,7876,2,13
1,0,3.9,153,53,675,400,2868,2,13
0,0,4.4,1830,78,1338,200,8778,2,13
1,0,3.5,80,27,99,750,2480,2,13
1,0,3.4,14,78,1761,300,2914,2,13
1,0,3.7,35,78,1565,200,1974,2,13
1,0,3.8,265,27,1759,650,2656,2,13
1,0,4,198,40,1153,300,1376,2,13
1,0,3.5,11,90,1698,200,8778,2,13
1,0,3.8,61,78,1834,300,8778,2,13
1,0,3.6,60,27,1761,700,2460,2,13
0,0,4,336,27,1787,550,8778,2,13
1,0,3.8,208,26,602,400,8778,2,13
1,0,3.9,22,40,1449,200,3813,2,13
1,0,3.7,22,39,1761,400,1603,2,13
1,0,2.8,45,27,2264,800,6824,2,13
1,0,3.5,888,27,2080,650,1607,2,13
1,0,3.5,90,27,2344,500,8778,2,13
1,0,3.9,51,14,1406,200,6692,2,13
1,0,3.7,54,19,588,600,8736,2,13
1,0,3.6,68,27,302,700,8546,2,13
1,0,2.6,60,19,557,900,3139,2,13
1,0,4.2,249,42,330,500,656,2,13
1,0,2.6,51,92,169,300,2402,2,13
1,0,3.3,6,78,2556,100,550,2,13
1,1,4.1,446,76,1058,1200,6730,2,13
1,0,2.8,165,78,1611,450,5019,2,13
1,0,3.9,453,27,302,600,8778,2,13
1,0,3.1,7,78,1809,400,7999,2,13
1,0,3.3,5,28,2477,800,7962,2,13
1,1,4.2,344,27,1761,700,8778,2,13
1,0,3.7,22,88,1686,250,5691,2,13
1,0,3.9,74,27,194,800,5784,2,13
1,0,3.3,4,17,362,200,3023,2,13
1,0,3,36,78,1834,200,2896,2,13
1,0,3.4,6,78,2136,300,6959,2,13
1,0,4.4,658,17,343,600,8359,2,13
1,0,3.7,31,14,2590,150,6324,2,13
1,0,4.2,265,19,630,700,334,2,13
1,0,3.4,5,80,343,300,4058,2,13
1,0,3.2,6,39,2591,200,6572,2,13
1,0,3.9,138,78,2012,300,8778,2,13
1,0,3.6,28,40,1449,450,523,2,13
1,0,3.7,43,78,1834,500,8778,2,13
1,0,4.1,176,27,95,800,8778,2,13
1,0,4,77,78,1537,150,6041,2,13
1,0,2.9,42,78,2167,250,144,2,13
1,0,3.8,171,78,1761,250,6103,2,13
1,0,3.2,12,78,2618,250,8778,2,13
1,0,3.8,61,78,1529,100,7450,2,13
0,0,3.9,77,53,2421,1200,8778,2,13
1,0,3.8,75,78,1256,200,399,2,13
1,0,3.9,410,27,1834,500,6382,2,13
1,1,4.5,1878,19,635,900,3154,2,13
1,0,3.6,27,27,1834,600,6507,2,13
1,0,4.4,149,92,339,350,6924,2,13
1,0,3.700448818,0,92,388,400,5551,2,13
1,0,4.1,30,14,382,100,8778,2,13
1,0,3.700448818,0,40,1444,80,3469,2,13
1,1,4.3,2565,8,1054,1200,8401,2,13
0,1,4.2,738,19,634,800,8778,2,13
1,1,4.4,385,28,1677,1500,2985,2,13
1,0,4.2,166,78,1215,300,4206,2,13
1,0,3.8,76,78,2474,300,5543,2,13
1,0,3.9,128,27,2433,500,4692,2,13
1,0,3,4,92,1215,300,8778,2,13
1,0,4,137,78,2436,350,8207,2,13
1,0,3.9,1139,27,2052,500,4124,2,13
1,0,4.3,64,40,2625,250,714,2,13
1,0,3.3,5,0,263,400,5035,2,13
1,0,3.8,614,19,730,600,5994,2,13
1,0,3.7,72,27,1857,450,4147,2,13
1,0,3.9,181,40,1153,400,2747,2,13
1,1,4.4,456,28,1761,1500,7515,2,13
1,0,2.7,85,19,759,500,5385,2,13
1,0,4,76,78,2498,300,7047,2,13
1,0,3.5,11,78,1215,200,6788,2,13
1,0,2.8,19,78,956,300,4220,2,13
1,0,3.9,234,27,1515,800,1485,2,13
1,0,3.3,13,39,1834,400,4616,2,13
1,0,3.7,37,27,411,400,1638,2,13
1,0,3.3,13,78,2489,300,4715,2,13
1,0,3.1,8,91,263,500,3642,2,13
1,0,3.1,7,93,1280,300,8778,2,13
1,0,3.6,20,39,1113,600,5144,2,13
1,1,4.4,344,28,827,1000,679,2,13
1,0,3.3,12,78,1390,500,8778,2,13
1,0,3.1,9,78,2537,150,8778,2,13
1,0,3.9,14,27,2136,600,1248,2,13
1,0,3.9,152,39,1976,500,1462,2,13
1,0,3.9,392,27,1383,750,787,2,13
1,0,2.5,35,78,1215,200,5544,2,13
1,0,3.6,35,78,2359,300,8778,2,13
1,0,3.1,12,78,343,150,8778,2,13
1,0,3.7,55,78,2525,200,6617,2,13
1,0,3.1,11,3,263,300,1278,2,13
1,0,3.2,7,78,1333,400,3856,2,13
0,1,4.1,114,19,614,800,8778,2,13
1,0,3.1,59,78,311,400,8328,2,13
1,1,4,1017,74,1350,1300,2130,2,13
1,0,3.8,145,19,817,700,6526,2,13
1,0,2.8,138,78,2211,300,8778,2,13
1,1,4.1,975,69,1995,1500,6400,2,13
1,0,4.2,116,17,343,400,8778,2,13
1,0,3.6,41,39,254,500,2750,2,13
1,0,3.700448818,0,0,254,150,6022,2,13
1,0,3.6,21,78,2012,300,4639,2,13
1,0,3.8,41,78,388,200,1644,2,13
1,0,3.1,8,78,2381,250,4211,2,13
1,0,3.8,18,40,1178,150,5574,2,13
1,0,3.7,16,17,343,200,5637,2,13
1,0,3.8,36,14,382,300,7217,2,13
1,0,3.7,514,19,715,600,7012,2,13
1,0,3.9,919,8,1936,1000,2507,2,13
1,0,3.6,68,78,429,400,8778,2,13
1,0,3.5,8,14,330,200,8778,2,13
1,1,4.2,239,29,577,600,8778,2,13
1,0,3.9,157,27,1834,450,7643,2,13
1,0,3.5,407,78,392,400,1820,2,13
1,0,3.6,192,39,1390,450,8778,2,13
1,1,4,1384,27,1035,1100,4081,2,13
1,0,3.3,397,78,1834,300,5548,2,13
1,0,4.1,464,19,572,500,7926,2,13
1,0,3.5,36,39,2381,600,4365,2,13
1,0,3.4,84,78,1834,300,8778,2,13
1,0,3.9,203,78,2211,300,4853,2,13
1,0,3.6,10,19,563,500,8778,2,13
1,0,3.8,100,19,749,700,4417,2,13
1,1,4.2,2710,19,647,1000,7203,2,13
1,0,3.9,70,40,1277,400,845,2,13
1,0,3.9,247,19,649,400,8778,2,13
1,0,3.8,32,88,1185,250,8778,2,13
1,0,3.6,26,78,2381,100,8778,2,13
1,0,3,57,27,950,650,8778,2,13
1,0,4.2,1061,19,635,800,5536,2,13
1,0,3.9,261,78,429,300,945,2,13
1,0,4,37,6,273,400,1011,2,13
1,0,3.6,8,14,330,200,3067,2,13
1,0,3.8,76,78,317,500,7405,2,13
1,0,3.4,6,78,2381,250,8778,2,13
1,0,3.5,31,78,1802,300,8778,2,13
1,0,3.700448818,0,78,1834,450,7388,2,13
1,0,3.5,10,14,1530,100,8778,2,13
1,0,4,23,78,2013,400,890,2,13
1,0,3.4,30,78,2571,300,6722,2,13
1,0,3.5,8,40,1178,250,7895,2,13
1,0,3.8,57,78,1292,300,1741,2,13
1,0,3,57,78,2014,400,6712,2,13
0,0,4.2,128,39,1155,400,8778,2,13
1,0,3,7,92,2498,300,8778,2,13
1,0,3.1,13,19,615,400,6370,2,13
1,1,4.1,1244,27,1761,600,8778,2,13
1,0,3.1,39,78,1761,300,8778,2,13
1,0,3.7,29,19,686,400,3913,2,13
1,1,4,791,27,1063,1300,5409,2,13
1,0,4,99,78,443,250,8778,2,13
1,0,3.7,7,92,1304,400,8778,2,13
1,0,4.1,205,40,1449,300,7915,2,13
1,0,3.7,26,78,430,400,2906,2,13
1,0,3.700448818,0,19,528,200,653,2,13
1,0,2.9,95,39,2167,700,7838,2,13
1,0,3.6,24,27,1834,600,8249,2,13
1,0,4.4,7220,27,499,600,8778,2,13
1,0,3.7,45,14,330,300,830,2,13
1,0,3.700448818,0,78,2571,250,6968,2,13
1,0,3.5,29,0,1155,400,7801,2,13
1,0,3.9,339,78,429,300,8778,2,13
1,0,4.2,465,78,1800,300,8778,2,13
1,0,3.4,13,78,2347,400,1379,2,13
1,0,3.1,4,14,375,100,8088,2,13
1,0,4,187,78,56,400,8778,2,13
1,0,3.5,23,78,2469,300,4756,2,13
1,0,3.6,60,78,2236,500,1516,2,13
1,0,3.9,38,78,2236,400,8778,2,13
1,0,3.4,22,92,1888,500,6494,2,13
1,0,3.6,20,78,343,250,1194,2,13
1,0,3.8,149,27,459,600,8644,2,13
1,0,3.3,4,78,792,300,8778,2,13
1,0,3.6,29,53,950,400,6284,2,13
1,0,4.1,140,27,2268,800,29,2,13
1,0,3.5,68,78,388,250,8778,2,13
1,0,4.1,130,19,731,650,7841,2,13
1,0,3.8,91,39,2152,450,8778,2,13
1,0,3.700448818,0,92,1761,300,454,2,13
1,0,3.4,54,14,330,250,8778,2,13
1,0,2.6,208,27,943,650,133,2,13
1,0,3.4,6,78,968,300,8163,2,13
1,1,4.2,869,19,565,600,1601,2,13
1,1,4,350,27,2339,1200,8778,2,13
1,0,3.3,128,78,1834,300,8778,2,13
1,0,3.2,23,92,63,600,1108,2,13
1,0,4,1782,78,2189,200,59,2,13
1,0,3.4,6,78,1761,500,2143,2,13
1,1,4.2,294,27,2360,800,8778,2,13
1,0,4.1,56,78,1215,500,3382,2,13
1,0,3.6,23,59,339,100,3488,2,13
1,0,3.9,257,27,65,500,1879,2,13
1,0,3.4,11,8,2130,800,1846,2,13
1,0,3.3,6,78,1834,300,2371,2,13
1,0,3.8,469,27,1856,750,3090,2,13
1,0,3.4,6,14,330,100,8778,2,13
1,0,3.9,455,27,792,1000,8778,2,13
1,0,3.4,65,78,502,350,4627,2,13
1,0,3.1,6,27,1834,550,1584,2,13
1,1,4,150,27,1076,1100,3251,2,13
1,0,3.9,187,78,878,400,8778,2,13
1,0,3.6,14,78,2152,200,8778,2,13
1,0,4.3,326,27,2381,400,8778,2,13
1,0,3.6,45,27,438,500,5360,2,13
1,0,3.2,12,40,1186,200,2807,2,13
1,0,3.6,18,78,1580,350,8778,2,13
1,0,3.700448818,0,40,1178,200,5305,2,13
1,0,3.6,23,78,2458,350,8778,2,13
0,0,3.9,56,40,1185,200,8778,2,13
0,1,3.6,570,27,1069,800,8778,2,13
1,0,3.9,92,78,2498,300,204,2,13
1,0,3.9,58,78,164,500,8173,2,13
1,0,3.4,7,78,2012,300,5736,2,13
1,1,3.7,21,27,100,700,1902,2,13
1,0,3.700448818,0,78,2381,300,5748,2,13
1,0,4.2,1654,27,956,600,8778,2,13
1,0,3.8,90,19,557,650,2709,2,13
1,0,3.2,20,27,2159,700,8366,2,13
0,0,3.8,500,27,2178,555.4315664,8778,2,13
1,0,4,41,40,1178,250,1290,2,13
1,0,3.9,214,27,1894,600,7613,2,13
1,0,4.3,319,78,2381,100,5483,2,13
1,0,3.5,20,78,330,150,7056,2,13
1,0,4,62,78,1492,400,5395,2,13
1,0,3.9,191,78,429,300,8778,2,13
1,0,3.5,56,40,1451,400,1284,2,13
1,1,4,235,27,1741,800,7437,2,13
1,0,3.700448818,0,78,14,200,8778,2,13
1,0,2.5,157,19,574,450,2522,2,13
1,0,3,11,78,465,300,5111,2,13
1,0,3.700448818,0,78,610,150,2818,2,13
1,0,3.8,42,78,1247,400,8599,2,13
1,0,3.8,75,26,771,200,8778,2,13
1,0,3.6,18,14,365,150,6327,2,13
1,0,3.7,20,78,2474,300,220,2,13
1,0,3.700448818,0,27,1204,1500,8778,2,13
1,1,4.1,553,27,1498,900,6445,2,13
1,1,3.8,72,78,2280,400,8778,2,13
1,1,2.8,80,27,2100,700,8778,2,13
1,0,4.2,296,78,1761,350,8778,2,13
1,0,3.700448818,0,78,2410,300,8778,2,13
1,0,3.9,126,78,2474,400,122,2,13
1,0,3.5,9,10,1374,700,2192,2,13
1,1,4.1,401,21,667,1200,2969,2,13
1,1,4.1,1406,33,1976,1100,3786,2,13
1,0,4,118,27,950,600,8778,2,13
1,0,3.7,46,78,388,200,8778,2,13
1,1,4.2,1432,27,91,800,8778,2,13
1,0,3.8,14,27,2474,600,4677,2,13
1,0,4,70,40,1153,400,8706,2,13
1,0,2.8,20,14,1537,150,6014,2,13
1,0,3.6,74,78,536,600,5593,2,13
1,0,3.2,4,78,538,300,8438,2,13
1,0,3.9,778,27,443,750,7987,2,13
1,0,3.4,10,78,2381,100,8778,2,13
1,0,4.1,167,78,429,400,8778,2,13
1,1,3.9,488,19,1081,700,2431,2,13
1,0,3.8,33,88,1692,250,7112,2,13
1,0,2.8,102,78,1834,350,8567,2,13
1,0,3.4,17,39,465,600,6115,2,13
1,0,3.7,179,78,1834,400,8778,2,13
0,0,3.8,83,78,1785,400,8778,2,13
1,1,4.4,100,19,630,700,8454,2,13
1,0,4.1,600,78,1761,400,8778,2,13
1,0,3.8,528,27,1761,500,8778,2,13
1,0,3.7,259,27,1738,750,2101,2,13
1,0,3.4,35,26,616,500,1821,2,13
1,0,3.9,77,40,1449,800,7752,2,13
1,0,4.6,233,19,588,400,8778,2,13
1,0,4,260,78,1761,300,8778,2,13
1,0,3.700448818,0,78,56,300,8778,2,13
1,0,3.4,11,14,354,150,6053,2,13
1,0,3.8,210,27,1888,600,5749,2,13
0,1,4.1,2312,27,1834,950,8778,2,13
1,0,3.1,4,78,2474,200,8778,2,13
1,0,3.7,21,78,855,400,8778,2,13
1,0,4.6,1024,23,679,550,6545,2,13
1,0,3.5,15,92,1048,200,8778,2,13
1,0,3.8,273,27,1991,900,4004,2,13
1,0,3.7,24,78,186,500,2489,2,13
1,0,3.8,125,78,1834,400,8778,2,13
1,1,4.2,1368,28,187,1400,6227,2,13
1,0,3.8,125,78,1834,400,8778,2,13
1,0,3.9,1189,78,1834,500,8778,2,13
1,0,3.700448818,0,92,1215,300,8778,2,13
1,0,3.7,83,78,2382,400,2187,2,13
1,0,3.9,64,78,1625,300,6462,2,13
1,0,3.5,9,58,1723,200,8743,2,13
1,0,2.9,13,27,2086,600,8778,2,13
1,0,3.2,5,78,1761,100,8778,2,13
1,0,4.1,1114,27,474,750,8778,2,13
0,0,3.3,16,78,1225,555.4315664,8778,2,13
1,0,3.700448818,0,0,254,400,2705,2,13
1,0,3.700448818,0,39,254,700,6589,2,13
1,0,4.1,295,27,418,700,8778,2,13
1,0,3.7,47,78,1761,350,8778,2,13
1,0,3.8,42,78,2474,300,5056,2,13
1,0,3.9,144,27,1834,550,8778,2,13
1,0,4.3,278,78,1761,450,8778,2,13
1,0,3.6,34,40,1449,300,8778,2,13
1,0,3.6,6,40,1442,300,2769,2,13
1,0,3.7,42,40,1178,400,2724,2,13
1,0,4,510,26,717,1000,4342,2,13
0,0,3.2,9,78,2537,100,8778,2,13
1,0,3.7,31,78,139,400,1216,2,13
1,0,3.6,24,39,792,400,2018,2,13
1,0,3.7,133,27,954,700,8778,2,13
1,0,3.5,9,39,1786,450,8778,2,13
1,0,3.7,27,78,1606,400,8778,2,13
0,0,3.5,335,27,1761,600,8778,2,13
1,1,3.9,887,27,1761,900,8778,2,13
1,0,3.6,130,27,1656,600,2027,2,13
1,0,3.700448818,0,78,880,300,8778,2,13
1,0,3.700448818,0,0,263,300,7845,2,13
1,0,2.7,73,27,880,600,2555,2,13
1,0,4,869,39,418,500,6106,2,13
1,0,4.2,310,39,1587,600,230,2,13
1,0,3.7,28,78,1646,350,8778,2,13
1,0,3.7,37,78,1390,300,7810,2,13
1,0,3.4,8,78,2381,150,8778,2,13
1,0,3.8,75,27,1032,1000,5718,2,13
1,0,3.6,60,78,502,400,5813,2,13
1,0,3.700448818,0,78,2121,300,8778,2,13
1,0,4.1,216,19,632,500,1203,2,13
1,0,4.3,3451,27,1761,600,4359,2,13
1,0,3.6,24,78,1176,300,8074,2,13
1,0,4,73,0,285,300,8778,2,13
1,0,4.4,2862,19,562,600,8778,2,13
1,1,4.4,677,27,2086,1500,3215,2,13
1,0,3.8,244,27,1654,650,8778,2,13
1,0,4.4,181,14,382,250,7369,2,13
1,0,3.700448818,0,78,1761,250,8778,2,13
1,0,3.4,24,78,1834,300,1669,2,13
1,1,4.1,847,28,2380,1100,8425,2,13
1,0,3.9,892,27,2169,750,8778,2,13
1,0,3.700448818,0,40,1153,200,3336,2,13
0,0,3.6,31,78,2469,200,8778,2,13
1,0,3.9,85,78,1761,400,8778,2,13
1,0,3.5,15,78,1215,400,6043,2,13
1,0,3.9,33,40,1542,200,6901,2,13
1,0,3.5,179,27,1856,600,8778,2,13
1,1,4.3,1908,19,669,800,8155,2,13
1,0,3.4,239,39,1834,400,8127,2,13
1,0,4,827,27,2273,500,8778,2,13
1,0,3.6,96,27,470,600,7981,2,13
1,0,3.7,44,27,65,550,8778,2,13
1,0,3.700448818,0,78,2454,300,6108,2,13
0,0,4,923,27,56,600,8778,2,13
1,0,4.1,210,42,339,150,5572,2,13
1,0,3.4,8,78,1338,150,8778,2,13
1,0,3.700448818,0,78,1834,300,6757,2,13
1,0,3.7,26,27,1657,600,8778,2,13
1,0,3.6,104,27,2629,700,8778,2,13
1,0,3.2,16,39,1410,350,1737,2,13
1,1,4.9,2202,28,199,1500,8778,2,13
1,0,3.9,315,78,2564,300,1081,2,13
1,0,3.6,142,27,2395,750,8778,2,13
1,0,4,511,27,876,750,8772,2,13
1,0,3.8,291,27,1761,600,8778,2,13
1,0,4.1,740,39,880,500,8778,2,13
1,0,3.700448818,0,92,1945,600,8560,2,13
0,0,3.2,9,14,330,200,8778,2,13
1,0,3.9,28,40,1442,200,5310,2,13
1,0,3.8,139,27,1872,800,8778,2,13
1,1,4.1,294,27,1425,500,5610,2,13
0,0,4,62,19,557,150,8778,2,13
1,0,3.7,28,39,1872,350,8778,2,13
0,0,2.9,177,27,1859,700,8778,2,13
0,1,3.8,234,27,1619,1000,8778,2,13
1,1,4.1,1885,27,2081,1200,8778,2,13
1,0,3.4,11,78,1660,300,8778,2,13
1,0,4.2,9,78,2556,250,8778,2,13
1,0,3.700448818,0,78,1714,600,8168,2,13
1,0,3.6,15,93,1841,700,4410,2,13
1,0,3.7,61,78,1245,350,7378,2,13
1,0,3.5,9,78,1531,400,8778,2,13
1,0,3.3,4,14,330,250,7488,2,13
1,1,3.7,49,19,588,300,1758,2,13
1,0,3.6,16,78,1232,300,6358,2,13
1,1,3.8,363,27,478,600,8778,2,13
1,0,3.9,36,78,1761,250,6426,2,13
1,0,3.7,32,27,2152,800,8778,2,13
1,0,3.9,104,78,2381,150,8778,2,13
0,0,3.6,21,78,839,200,8778,2,13
1,0,3.8,106,39,503,350,8778,2,13
0,0,4,147,40,1153,400,8778,2,13
1,0,4.2,160,27,1761,800,8778,2,13
1,0,4.3,2420,27,1761,800,8778,2,13
0,0,3.8,32,6,263,400,8778,2,13
1,0,3.6,71,78,1908,350,2033,2,13
1,0,3.4,7,58,236,200,1815,2,13
1,0,3.700448818,0,92,2123,300,3269,2,13
1,0,3.700448818,0,14,1529,100,8778,2,13
1,0,4,109,78,1761,300,8778,2,13
1,0,3.1,18,27,1834,450,4637,2,13
1,0,4,233,78,2410,400,8778,2,13
1,0,3.9,68,27,1773,1000,6500,2,13
1,0,3.9,130,78,1802,400,8778,2,13
0,0,3.2,59,22,685,550,8778,2,13
1,0,3.2,10,78,2618,250,8778,2,13
1,0,4.1,306,19,657,600,817,2,13
1,0,3.2,4,78,2392,300,8778,2,13
0,0,3.7,15,78,2381,200,8778,2,13
1,0,3.700448818,0,39,1761,500,8778,2,13
1,0,3.4,10,39,1834,600,3225,2,13
1,0,2.6,72,78,2474,300,8778,2,13
1,0,3.8,57,27,2359,700,8778,2,13
1,0,3.6,18,65,1388,200,8778,2,13
1,1,3.7,109,27,1834,900,8778,2,13
1,1,3.8,765,27,1761,600,8778,2,13
0,0,3.8,20,78,1396,555.4315664,8778,2,13
0,0,3.9,118,27,1808,800,8778,2,13
0,0,3.8,38,78,1537,300,8778,2,13
1,0,3.7,329,27,956,850,8778,2,13
1,0,3.7,32,76,1356,900,2315,2,13
1,0,3.3,6,78,1785,350,8778,2,13
1,0,4.1,90,78,2381,100,8778,2,13
1,0,3.5,11,78,1761,300,8778,2,13
0,0,3.700448818,0,88,1686,100,8778,2,13
0,0,3.700448818,0,78,332,150,8778,2,13
1,0,3.4,58,19,685,400,6524,2,13
1,0,4.1,590,27,868,700,8778,2,13
1,0,3.9,475,27,2225,600,8778,2,13
1,0,3.1,7,78,457,500,8778,2,13
1,0,3.700448818,0,78,878,300,8778,2,13
