online_order,book_table,rate,votes,rest_type,cuisines,cost,menu_item,type,city
1,0,3.7,205,53,535,400.0,8778,2,14
1,0,4.1,327,78,2474,300.0,4665,2,14
1,0,4.2,376,78,2571,350.0,8778,2,14
1,0,3.7,215,92,894,450.0,8778,2,14
1,0,3.8,109,28,75,600.0,8778,2,14
1,0,3.6,24,39,2472,500.0,8778,2,14
1,0,3.2,22,78,2236,750.0,8778,2,14
1,0,3.7,297,78,388,200.0,8778,2,14
1,0,3.8,128,78,2277,300.0,8778,2,14
0,0,3.9,87,40,1159,300.0,8778,2,14
1,0,4.8,265,40,1153,400.0,8778,2,14
1,0,4.0,209,78,2309,600.0,8778,2,14
1,0,4.0,51,27,1962,400.0,8778,2,14
1,0,3.1,33,78,1653,300.0,8778,2,14
1,0,3.6,73,27,1746,500.0,8778,2,14
1,0,3.2,123,27,1565,600.0,8778,2,14
1,0,3.3,6,65,443,300.0,8778,2,14
1,0,3.6,16,78,388,150.0,8778,2,14
1,0,2.9,112,78,1834,400.0,8778,2,14
1,1,3.0,160,27,1760,650.0,8778,2,14
1,0,4.1,189,78,2381,100.0,7193,2,14
1,0,3.7,306,78,2031,400.0,8778,2,14
1,1,4.0,202,78,1815,450.0,8778,2,14
1,0,3.7,35,78,1834,700.0,8778,2,14
1,0,3.5,408,78,536,600.0,8778,2,14
1,0,3.9,96,78,915,300.0,2921,2,14
1,0,4.2,432,40,1159,500.0,8778,2,14
1,0,3.9,247,78,1587,400.0,8778,2,14
1,0,4.1,343,92,2102,500.0,8778,2,14
1,0,3.9,162,39,2236,750.0,8778,2,14
1,0,3.9,232,39,388,650.0,8778,2,14
1,0,2.6,210,78,1834,400.0,8778,2,14
1,0,2.9,40,65,862,300.0,8778,2,14
1,0,3.6,153,78,2335,400.0,617,2,14
1,0,3.6,37,27,470,750.0,8778,2,14
1,0,3.0,52,48,1945,300.0,8778,2,14
1,0,2.7,182,27,2156,450.0,8778,2,14
1,1,3.6,24,27,1636,850.0,8778,2,14
1,0,3.4,4,90,1699,400.0,8778,2,14
1,0,3.8,24,3,263,500.0,8778,2,14
1,0,3.2,30,78,1834,300.0,8778,2,14
1,0,3.7,93,78,1606,400.0,8778,2,14
1,0,4.3,332,78,535,300.0,8778,2,14
1,0,3.8,257,78,1834,600.0,8778,2,14
1,0,3.4,182,27,899,500.0,8778,2,14
1,0,3.8,61,59,1321,200.0,8778,2,14
1,1,4.4,347,27,417,600.0,8778,2,14
1,0,4.0,156,82,533,550.0,8778,2,14
1,0,3.7,41,39,2322,400.0,8778,2,14
1,0,3.6,195,78,1834,500.0,8778,2,14
1,0,3.0,16,78,443,350.0,8778,2,14
1,0,3.8,140,27,1402,700.0,8778,2,14
1,0,3.4,7,78,1939,600.0,8778,2,14
1,0,3.7,15,78,2469,200.0,152,2,14
1,0,3.7,27,78,2492,300.0,1498,2,14
1,1,4.3,1437,27,2533,1500.0,8778,2,14
1,0,3.8,38,17,2592,250.0,730,2,14
1,0,3.6,38,39,1113,600.0,8778,2,14
1,0,3.1,25,14,349,400.0,8778,2,14
1,0,3.6,34,78,924,300.0,8778,2,14
1,0,3.5,324,27,2080,600.0,8778,2,14
1,0,3.9,115,27,792,550.0,8778,2,14
1,0,3.4,38,92,518,300.0,8778,2,14
1,0,3.7,50,40,1155,300.0,8778,2,14
1,0,3.7,34,16,1164,400.0,8778,2,14
1,0,3.2,107,39,1761,500.0,8778,2,14
1,0,3.9,35,39,263,500.0,8778,2,14
1,0,3.6,68,27,512,450.0,8778,2,14
1,1,4.1,577,19,712,700.0,8778,2,14
1,0,3.2,22,78,2454,400.0,8778,2,14
0,0,3.4,58,78,2466,500.0,8778,2,14
1,0,2.9,7,92,443,500.0,8778,2,14
1,0,2.7,64,53,792,700.0,8778,2,14
1,0,3.3,80,39,1392,600.0,8778,2,14
1,0,4.1,23,39,1683,600.0,8778,2,14
1,0,4.0,177,27,1065,600.0,8778,2,14
1,0,3.9,190,27,1606,600.0,8778,2,14
1,0,3.8,140,78,1817,500.0,8778,2,14
1,0,3.2,87,78,2147,600.0,8778,2,14
1,0,3.9,24,78,2474,300.0,6958,2,14
1,0,3.9,110,78,1215,400.0,8778,2,14
1,0,3.7,48,92,133,150.0,8778,2,14
1,0,2.7,37,78,509,150.0,8778,2,14
1,0,2.6,227,78,1510,600.0,8778,2,14
1,0,3.2,4,78,2469,150.0,8778,2,14
1,0,3.7,42,78,1273,400.0,8778,2,14
1,0,3.700448818,0,39,14,200.0,1059,2,14
1,0,3.4,13,78,2381,300.0,8778,2,14
1,0,3.7,23,78,861,300.0,8778,2,14
1,0,3.9,42,14,1541,300.0,8778,2,14
1,0,3.8,128,78,1293,400.0,8778,2,14
1,0,4.0,220,27,868,500.0,8778,2,14
1,0,3.0,13,27,960,400.0,8778,2,14
1,0,3.8,88,78,1589,400.0,8778,2,14
1,0,3.6,90,78,2618,400.0,8778,2,14
1,0,3.7,370,27,170,800.0,8778,2,14
1,0,3.0,54,39,2381,600.0,8778,2,14
1,0,3.5,41,39,49,600.0,6770,2,14
1,1,4.5,755,8,1114,1300.0,8778,2,14
1,0,3.9,611,27,825,750.0,8778,2,14
1,0,4.1,24,53,1449,450.0,8778,2,14
1,0,3.8,103,78,1761,400.0,8778,2,14
1,0,3.9,71,78,839,250.0,8778,2,14
0,0,4.5,1181,22,564,900.0,8778,2,14
1,1,4.2,341,33,1384,1400.0,8778,2,14
1,0,3.8,151,78,2256,500.0,8778,2,14
1,0,3.8,109,40,1449,450.0,8778,2,14
1,0,3.1,78,39,1976,500.0,8778,2,14
1,0,3.700448818,0,14,330,300.0,8778,2,14
1,0,3.4,78,78,2392,400.0,8778,2,14
1,0,3.6,76,78,1612,450.0,8778,2,14
1,0,3.700448818,0,78,1215,400.0,8778,2,14
1,0,3.9,84,40,1153,300.0,8778,2,14
0,0,4.1,470,27,1761,800.0,8778,2,14
1,0,3.7,57,39,977,500.0,8778,2,14
1,0,3.1,20,39,1802,500.0,8778,2,14
1,0,3.6,31,78,1215,350.0,8778,2,14
1,0,3.0,17,19,557,650.0,8778,2,14
1,0,2.9,18,78,1761,400.0,8778,2,14
1,0,3.1,150,27,1802,500.0,8778,2,14
1,0,3.8,140,19,652,650.0,8778,2,14
1,0,3.7,23,27,1834,400.0,8778,2,14
1,0,3.7,29,78,2280,300.0,8778,2,14
1,0,3.7,20,78,2489,350.0,71,2,14
1,0,3.4,378,78,2252,400.0,8778,2,14
1,0,3.7,118,78,956,450.0,8778,2,14
1,0,2.7,171,27,465,500.0,8778,2,14
1,1,4.2,559,19,649,1200.0,8778,2,14
1,0,4.1,77,92,1404,500.0,8778,2,14
1,0,3.8,44,27,1834,600.0,8778,2,14
1,0,3.6,42,27,154,600.0,8778,2,14
1,1,4.5,506,19,712,650.0,8778,2,14
1,0,3.3,63,27,1836,500.0,8778,2,14
1,0,3.7,91,78,2537,200.0,8778,2,14
1,0,3.700448818,0,92,254,200.0,8778,2,14
1,0,3.9,97,19,686,350.0,4197,2,14
1,1,4.0,694,27,2080,1200.0,8778,2,14
1,0,3.4,6,92,1215,300.0,8778,2,14
1,0,2.9,77,78,2236,400.0,8778,2,14
1,0,3.3,15,14,330,150.0,8778,2,14
1,0,3.1,27,0,1155,400.0,8778,2,14
1,0,3.8,32,40,1159,350.0,8778,2,14
1,0,3.7,18,90,1699,200.0,8778,2,14
1,0,3.9,55,14,341,400.0,8778,2,14
1,0,3.5,9,92,2381,300.0,8778,2,14
1,0,3.7,91,27,1951,500.0,8778,2,14
1,0,3.5,15,39,2136,250.0,8778,2,14
1,0,4.0,297,78,1761,350.0,8778,2,14
1,0,3.4,8,28,867,550.0,8778,2,14
1,0,4.1,200,27,1620,800.0,8778,2,14
1,0,3.7,32,78,880,300.0,8778,2,14
1,0,3.3,11,78,792,300.0,8778,2,14
1,0,3.8,49,78,2489,300.0,8778,2,14
1,0,3.7,64,78,904,400.0,8778,2,14
1,0,3.8,42,92,1273,400.0,8778,2,14
1,0,2.7,194,27,2491,400.0,8778,2,14
1,0,4.1,399,43,1171,700.0,8778,2,14
1,0,4.1,98,19,624,500.0,8778,2,14
1,0,3.9,224,27,961,600.0,8778,2,14
1,0,2.6,254,27,1834,1050.0,8778,2,14
1,0,4.2,386,78,535,500.0,7755,2,14
1,0,3.5,22,78,1834,600.0,8778,2,14
0,1,3.9,300,27,75,750.0,8778,2,14
1,0,2.9,36,0,283,600.0,8778,2,14
1,0,3.9,64,41,1156,600.0,8778,2,14
1,0,3.6,114,78,1913,300.0,8778,2,14
1,0,3.700448818,0,92,1715,300.0,6750,2,14
1,1,4.1,840,19,732,800.0,8778,2,14
1,0,4.0,3128,27,2113,750.0,8778,2,14
1,0,3.6,18,78,1238,200.0,8778,2,14
1,0,4.0,91,78,535,500.0,8778,2,14
1,0,3.7,145,27,2278,600.0,8778,2,14
1,1,4.2,1196,76,1357,1400.0,8778,2,14
1,0,3.8,22,78,2256,650.0,8778,2,14
1,0,4.0,89,78,1215,200.0,8778,2,14
0,0,4.0,55,65,2434,555.4315664,8778,2,14
1,0,2.9,28,14,339,200.0,8778,2,14
1,1,3.6,104,19,1010,800.0,8778,2,14
1,0,2.9,19,0,263,400.0,8778,2,14
1,0,3.2,17,78,80,300.0,8778,2,14
1,0,3.0,7,78,1215,450.0,8778,2,14
1,0,3.1,6,40,1449,250.0,8778,2,14
1,0,4.0,96,14,330,400.0,8778,2,14
1,0,3.5,17,14,343,400.0,8778,2,14
1,0,3.6,20,27,787,600.0,8778,2,14
1,0,3.4,26,78,1888,500.0,8778,2,14
1,0,3.5,49,27,1761,600.0,8778,2,14
1,0,3.1,10,92,2086,500.0,8778,2,14
1,0,3.9,375,78,70,400.0,8778,2,14
1,1,3.9,293,27,2342,900.0,8778,2,14
1,0,3.8,31,53,1159,300.0,8778,2,14
1,1,3.9,36,27,1014,800.0,8778,2,14
1,0,3.700448818,0,39,1761,350.0,8778,2,14
1,0,3.700448818,0,78,2167,200.0,8778,2,14
1,0,3.6,147,27,1949,700.0,8778,2,14
1,0,4.0,398,27,17,1500.0,8778,2,14
1,0,3.1,13,78,54,400.0,8778,2,14
1,0,3.1,14,39,1786,450.0,8778,2,14
1,0,3.700448818,0,78,54,400.0,8778,2,14
1,0,3.8,69,78,1761,300.0,8778,2,14
1,0,4.3,191,19,586,700.0,8778,2,14
1,0,3.7,35,53,1449,250.0,8778,2,14
1,0,3.700448818,0,14,359,200.0,8778,2,14
1,0,3.700448818,0,38,1153,200.0,8778,2,14
1,0,3.700448818,0,88,1699,100.0,5077,2,14
1,0,3.5,20,86,2404,400.0,8778,2,14
1,0,3.5,12,78,2338,300.0,8778,2,14
1,0,4.0,469,27,96,550.0,8778,2,14
1,0,3.7,118,78,119,300.0,8778,2,14
1,0,3.6,62,29,1829,550.0,8778,2,14
1,0,2.3,119,27,113,800.0,8778,2,14
1,0,3.5,10,78,388,300.0,8778,2,14
0,0,4.0,83,78,2052,500.0,8778,2,14
1,0,3.0,60,78,880,400.0,8778,2,14
1,0,3.9,191,27,2091,650.0,8778,2,14
1,1,3.7,83,27,79,800.0,8778,2,14
1,0,3.4,122,27,147,700.0,8778,2,14
1,0,2.9,27,78,2091,350.0,8778,2,14
1,0,3.3,58,78,2285,300.0,8778,2,14
1,0,3.7,301,27,438,750.0,8778,2,14
0,0,3.9,47,78,2181,500.0,8778,2,14
1,1,4.1,448,27,956,500.0,8778,2,14
1,0,3.8,24,14,353,150.0,8713,2,14
1,0,2.9,9,39,2591,200.0,8778,2,14
1,0,3.3,17,78,2244,450.0,8778,2,14
1,0,3.8,74,78,388,150.0,8778,2,14
1,0,2.8,77,39,1834,300.0,8778,2,14
1,0,3.3,351,65,108,350.0,8778,2,14
1,0,3.4,6,78,1215,300.0,8778,2,14
1,0,3.7,86,78,1678,400.0,8778,2,14
1,1,3.5,131,27,2013,1000.0,8778,2,14
1,0,3.8,306,78,2289,400.0,8778,2,14
1,0,3.4,23,27,1834,550.0,8778,2,14
1,1,4.4,2589,29,2246,600.0,8778,2,14
1,0,3.7,600,27,93,600.0,8778,2,14
1,0,3.3,38,78,2381,150.0,8778,2,14
1,0,3.700448818,0,78,941,300.0,8778,2,14
1,0,3.700448818,0,0,254,150.0,8778,2,14
1,0,3.6,92,78,162,400.0,8778,2,14
1,0,3.7,49,78,96,350.0,8778,2,14
1,0,3.700448818,0,0,263,250.0,8778,2,14
1,0,3.4,10,0,267,500.0,8778,2,14
1,0,3.6,23,78,1275,400.0,8778,2,14
1,0,3.7,209,27,1605,600.0,8778,2,14
1,0,3.8,80,27,792,750.0,8778,2,14
0,1,4.4,1099,28,1785,1400.0,8778,2,14
1,0,3.7,27,78,536,250.0,8778,2,14
1,0,3.700448818,0,14,1531,150.0,8778,2,14
1,0,3.3,19,92,58,300.0,8778,2,14
1,0,4.1,498,78,2571,250.0,8778,2,14
1,0,3.9,283,78,2026,250.0,8778,2,14
1,0,3.3,33,78,1238,500.0,8778,2,14
1,0,3.700448818,0,78,420,350.0,8778,2,14
1,0,3.5,26,78,977,500.0,8778,2,14
0,0,3.9,35,27,557,700.0,8778,2,14
1,0,2.8,100,53,1112,800.0,8778,2,14
1,0,3.8,48,90,1699,150.0,8778,2,14
1,0,4.2,533,27,1729,800.0,8778,2,14
1,0,3.6,23,92,1155,500.0,8778,2,14
1,0,3.7,105,27,1466,800.0,8778,2,14
1,0,3.4,39,78,138,500.0,8778,2,14
1,0,3.8,185,78,388,250.0,8778,2,14
1,0,3.8,22,78,1215,400.0,8778,2,14
1,0,3.700448818,0,78,1215,150.0,8778,2,14
1,0,3.6,33,78,2391,200.0,8778,2,14
1,1,4.5,1013,27,868,1100.0,8778,2,14
1,0,3.6,21,78,808,300.0,8778,2,14
0,0,4.3,259,40,1444,200.0,8778,2,14
1,1,4.1,229,27,1618,550.0,8778,2,14
1,0,3.8,53,59,1321,100.0,3639,2,14
1,0,3.8,232,27,1834,500.0,8778,2,14
1,0,2.9,4,78,839,100.0,3999,2,14
1,0,3.9,240,27,388,600.0,8778,2,14
1,0,3.5,35,78,2281,100.0,6320,2,14
1,0,3.6,113,78,1844,450.0,1927,2,14
1,0,3.700448818,0,65,914,400.0,2486,2,14
1,0,3.3,145,27,957,900.0,8778,2,14
1,0,3.7,71,27,116,450.0,7978,2,14
1,0,3.700448818,0,14,1529,200.0,8778,2,14
1,0,4.0,72,27,1653,400.0,8778,2,14
1,0,3.7,214,27,170,700.0,8778,2,14
1,0,3.9,186,78,868,500.0,8778,2,14
1,1,3.5,16,27,1857,800.0,8778,2,14
1,0,3.5,119,27,443,750.0,1627,2,14
1,0,3.8,289,27,487,600.0,1568,2,14
1,0,2.7,227,27,892,750.0,8778,2,14
1,0,2.8,234,27,792,700.0,8778,2,14
1,0,4.0,120,42,342,150.0,7484,2,14
1,0,3.5,312,27,1746,700.0,7067,2,14
1,1,3.9,321,27,68,750.0,8778,2,14
1,0,3.7,73,26,639,500.0,8510,2,14
1,0,3.9,39,78,344,300.0,2964,2,14
1,0,4.0,209,78,1754,550.0,7237,2,14
1,0,3.7,27,78,2381,200.0,6599,2,14
1,0,4.1,174,40,1446,500.0,4581,2,14
1,0,3.5,13,78,1834,400.0,8387,2,14
1,0,3.8,173,78,388,300.0,8610,2,14
1,1,4.4,2329,69,50,1400.0,2550,2,14
1,0,3.700448818,0,78,535,150.0,8773,2,14
1,0,4.4,203,27,196,800.0,8778,2,14
1,1,4.3,496,26,604,800.0,8778,2,14
1,0,3.9,358,27,2089,650.0,8778,2,14
1,1,4.3,473,27,2381,750.0,8778,2,14
1,1,4.5,418,27,212,1200.0,755,2,14
1,0,2.9,38,39,465,700.0,8778,2,14
1,0,3.9,219,27,95,600.0,7285,2,14
0,1,4.3,416,69,1195,1800.0,8778,2,14
1,0,3.4,24,27,504,600.0,8778,2,14
0,0,3.8,110,29,1871,700.0,8778,2,14
1,0,3.6,57,78,2381,300.0,8778,2,14
1,0,3.6,30,78,1588,400.0,3738,2,14
1,0,3.3,8,78,1834,300.0,6078,2,14
1,0,3.700448818,0,39,2281,100.0,8778,2,14
1,0,3.8,98,27,868,500.0,8778,2,14
1,0,4.0,175,78,326,400.0,8778,2,14
1,0,3.6,519,27,2109,600.0,2103,2,14
1,0,3.9,93,78,2061,400.0,8778,2,14
1,0,4.1,274,19,660,900.0,5991,2,14
1,0,3.7,220,78,443,400.0,8778,2,14
1,0,2.9,38,78,788,200.0,1631,2,14
1,1,4.0,667,27,1988,700.0,8778,2,14
1,0,3.8,26,78,2541,250.0,8778,2,14
1,0,4.1,155,27,868,1100.0,8778,2,14
0,0,3.3,4,78,1221,400.0,8778,2,14
1,0,3.9,41,78,522,550.0,3831,2,14
1,0,4.1,201,27,2377,650.0,7579,2,14
1,0,4.0,722,19,606,1000.0,8778,2,14
1,1,4.2,405,27,2314,1500.0,8778,2,14
1,1,4.1,223,27,200,500.0,8778,2,14
1,0,4.2,219,27,119,1000.0,2304,2,14
1,0,3.9,28,78,1976,400.0,8420,2,14
1,0,3.7,124,27,1145,600.0,8778,2,14
1,1,3.7,399,27,2133,1000.0,6179,2,14
1,0,4.1,383,27,865,700.0,8778,2,14
1,0,3.4,38,78,792,450.0,8778,2,14
1,0,3.700448818,0,39,388,400.0,1101,2,14
1,0,4.0,99,78,1699,400.0,8778,2,14
1,0,3.8,202,27,868,600.0,8778,2,14
0,0,4.1,107,14,359,350.0,8778,2,14
0,0,3.4,10,3,267,400.0,8778,2,14
1,0,4.0,165,27,1761,500.0,7133,2,14
1,0,3.8,362,19,622,700.0,746,2,14
1,0,3.9,116,27,1802,1000.0,5002,2,14
1,0,2.9,619,78,1834,500.0,8778,2,14
1,0,3.4,9,39,388,250.0,8778,2,14
1,0,4.1,198,27,1467,600.0,8778,2,14
1,0,3.0,16,27,2611,550.0,8778,2,14
1,0,3.7,46,19,557,500.0,646,2,14
1,0,3.4,31,78,1834,400.0,8778,2,14
1,0,3.2,6,27,75,500.0,8778,2,14
1,0,4.1,1208,27,1761,800.0,8778,2,14
1,0,3.5,13,92,2392,300.0,8778,2,14
0,1,4.2,783,27,1669,1400.0,8778,2,14
1,0,4.1,172,19,1148,700.0,8778,2,14
1,0,3.9,77,27,1478,800.0,2212,2,14
1,0,3.4,10,92,2308,500.0,7715,2,14
0,0,3.700448818,0,78,792,100.0,8778,2,14
1,0,3.4,19,78,2381,400.0,8778,2,14
1,0,3.700448818,0,78,1321,150.0,8603,2,14
1,0,3.4,14,78,2121,250.0,5743,2,14
1,0,3.0,119,92,445,500.0,8778,2,14
1,1,3.8,360,76,1107,1300.0,3527,2,14
0,0,3.9,78,78,263,650.0,8778,2,14
1,0,3.700448818,0,19,557,300.0,5313,2,14
1,0,3.1,34,92,1321,350.0,6360,2,14
0,0,3.7,35,85,1320,350.0,8778,2,14
1,0,3.700448818,0,92,1802,450.0,8778,2,14
1,0,3.700448818,0,39,2381,500.0,8778,2,14
1,0,3.7,83,27,783,600.0,8778,2,14
1,0,3.6,113,92,1761,400.0,8778,2,14
1,1,3.9,751,73,981,1500.0,3086,2,14
1,0,3.5,16,78,2381,300.0,8778,2,14
1,0,3.5,9,78,792,500.0,8778,2,14
1,0,3.5,22,78,1834,400.0,8778,2,14
0,0,3.700448818,0,3,288,400.0,8778,2,14
0,0,3.700448818,0,0,254,400.0,8778,2,14
1,0,3.700448818,0,78,2537,100.0,8778,2,14
0,0,3.700448818,0,17,363,150.0,8778,2,14
1,0,3.3,5,39,1248,400.0,8778,2,14
1,0,3.9,367,39,2161,450.0,8778,2,14
0,0,3.9,48,59,2570,200.0,8778,2,14
0,0,3.700448818,0,40,1153,500.0,8778,2,14
0,0,3.700448818,0,92,2050,400.0,8778,2,14
0,0,3.700448818,0,0,263,400.0,8778,2,14
0,0,3.700448818,0,39,1761,600.0,8778,2,14
0,0,3.700448818,0,78,1537,100.0,8778,2,14
0,0,3.700448818,0,14,359,100.0,8778,2,14
0,0,3.700448818,0,78,1761,100.0,8778,2,14
0,0,3.0,14,27,802,600.0,8778,2,14
1,0,3.4,15,78,2388,400.0,8778,2,14
1,0,3.9,82,78,868,400.0,8237,2,14
1,0,3.2,4,78,1834,300.0,2136,2,14
0,0,3.700448818,0,93,2557,250.0,8778,2,14
0,0,3.3,4,0,254,300.0,8778,2,14
0,0,3.2,7,27,1577,500.0,8778,2,14
0,0,2.6,45,39,388,650.0,8778,2,14
0,0,3.700448818,0,78,2152,300.0,8778,2,14
0,0,3.6,10,17,343,100.0,8778,2,14
0,0,3.5,11,78,2595,400.0,8778,2,14
0,0,4.0,81,27,2,1000.0,8778,2,14
1,0,3.8,77,19,685,550.0,4793,2,14
1,0,3.8,311,27,1098,800.0,8778,2,14
1,0,3.7,30,59,119,150.0,7021,2,14
0,0,3.7,31,78,1761,300.0,8778,2,14
0,0,3.4,11,78,1215,400.0,8778,2,14
0,0,3.700448818,0,78,2381,150.0,8778,2,14
0,0,3.700448818,0,78,1761,300.0,8778,2,14
1,0,3.5,4,39,1565,450.0,3592,2,14
1,0,3.4,6,39,221,400.0,8778,2,14
0,0,3.6,24,27,1761,500.0,8778,2,14
1,0,3.7,42,78,792,500.0,8778,2,14
1,0,3.6,21,27,2574,700.0,8778,2,14
0,0,2.9,56,27,155,700.0,8778,2,14
1,0,3.6,27,78,2556,200.0,7863,2,14
0,0,3.1,13,58,1215,250.0,8778,2,14
0,0,3.700448818,0,92,2182,300.0,8778,2,14
0,0,3.700448818,0,78,1761,200.0,8778,2,14
0,0,3.700448818,0,78,1808,200.0,8778,2,14
0,0,3.700448818,0,78,2381,300.0,8778,2,14
1,0,3.6,22,93,2626,350.0,8778,2,14
0,0,3.700448818,0,59,2281,100.0,8778,2,14
0,0,3.7,90,27,1745,600.0,8778,2,14
1,0,3.7,68,27,2383,800.0,8778,2,14
1,0,3.2,55,78,1872,400.0,8778,2,14
0,0,3.4,6,78,388,400.0,8778,2,14
0,0,3.4,6,78,1834,350.0,8778,2,14
0,0,3.7,17,78,247,400.0,8778,2,14
0,0,2.8,60,40,273,500.0,8778,2,14
1,0,3.700448818,0,78,857,300.0,8778,2,14
1,0,3.6,22,78,1225,350.0,3772,2,14
0,0,3.5,15,78,2421,400.0,8778,2,14
1,0,3.4,55,78,388,300.0,8778,2,14
1,0,3.1,8,39,1888,400.0,8778,2,14
1,0,3.8,36,19,622,500.0,8778,2,14
0,0,3.1,7,78,1678,400.0,8778,2,14
1,0,3.700448818,0,39,388,500.0,8778,2,14
1,0,3.4,6,19,571,600.0,8778,2,14
1,1,4.0,178,27,39,1000.0,8778,2,14
1,0,3.4,9,92,1273,250.0,3948,2,14
1,0,3.700448818,0,78,1718,200.0,8778,2,14
1,0,3.6,17,19,557,600.0,2005,2,14
1,0,3.1,4,59,1321,200.0,8778,2,14
1,0,3.700448818,0,92,1215,300.0,2011,2,14
1,0,4.0,129,78,180,600.0,8778,2,14
1,0,3.5,9,92,9,400.0,8778,2,14
1,0,3.9,52,78,1231,300.0,3773,2,14
0,0,4.0,161,27,470,600.0,8778,2,14
0,1,4.1,737,28,65,800.0,8778,2,14
0,0,3.9,247,27,138,450.0,8778,2,14
0,0,3.9,121,27,163,600.0,8778,2,14
1,0,3.700448818,0,39,1403,500.0,8778,2,14
0,0,3.5,10,78,2253,400.0,8778,2,14
0,0,4.1,109,27,868,450.0,8778,2,14
0,0,3.8,161,78,388,300.0,8778,2,14
0,0,3.4,6,27,1857,600.0,8778,2,14
0,0,4.0,74,26,685,300.0,8778,2,14
1,0,3.2,4,78,792,300.0,2195,2,14
0,0,3.1,22,27,1024,600.0,8778,2,14
0,0,3.700448818,0,92,263,300.0,8778,2,14
0,0,3.700448818,0,39,1789,400.0,8778,2,14
0,0,3.700448818,0,92,302,200.0,8778,2,14
0,0,3.700448818,0,78,1802,300.0,8778,2,14
0,0,3.700448818,0,93,1293,500.0,8778,2,14
0,0,3.6,73,27,465,555.4315664,8778,2,14
0,0,3.2,6,27,1834,450.0,8778,2,14
0,0,3.700448818,0,92,1638,450.0,8778,2,14
0,0,3.700448818,0,39,2175,400.0,8778,2,14
0,0,3.5,7,14,354,200.0,8778,2,14
0,0,3.2,4,78,1834,300.0,8778,2,14
0,0,3.3,6,27,915,500.0,8778,2,14
0,0,3.700448818,0,92,1238,400.0,8778,2,14
0,0,3.6,17,78,2624,400.0,8778,2,14
0,0,3.700448818,0,78,159,350.0,8778,2,14
0,0,3.3,4,78,977,400.0,8778,2,14
0,0,3.7,39,78,2392,350.0,8778,2,14
1,0,3.7,16,78,1246,200.0,8497,2,14
1,0,3.0,49,27,1746,700.0,7596,2,14
1,0,3.1,12,27,2091,800.0,2218,2,14
1,0,2.7,37,39,1925,500.0,8778,2,14
1,0,3.5,13,78,2152,400.0,8778,2,14
1,0,3.700448818,0,78,1802,300.0,8778,2,14
1,1,4.4,816,60,1047,1200.0,8778,2,14
1,0,3.5,13,39,532,300.0,8778,2,14
1,0,3.0,20,78,389,300.0,8778,2,14
1,0,3.2,4,27,56,600.0,8778,2,14
1,0,3.1,5,78,1834,650.0,8778,2,14
1,0,3.5,17,6,263,300.0,2347,2,14
0,0,3.8,139,28,1872,500.0,8778,2,14
0,0,3.0,31,8,2028,700.0,8778,2,14
1,0,4.0,50,6,273,250.0,8778,2,14
1,0,3.4,12,39,2537,150.0,8778,2,14
1,0,3.1,6,78,1565,300.0,8778,2,14
1,0,3.4,19,14,375,250.0,8778,2,14
0,0,3.700448818,0,78,414,300.0,8778,2,14
1,0,3.2,4,41,1450,200.0,2763,2,14
1,0,3.7,44,19,622,500.0,5533,2,14
0,0,4.2,216,65,2398,300.0,8778,2,14
0,0,3.8,164,27,106,650.0,8778,2,14
0,0,3.7,50,78,2501,400.0,8778,2,14
0,0,3.7,16,78,2281,200.0,8778,2,14
1,0,4.1,91,39,2236,600.0,7248,2,14
0,1,3.9,198,27,1761,700.0,8778,2,14
0,0,3.7,53,6,277,350.0,8778,2,14
0,0,3.700448818,0,78,2442,200.0,8778,2,14
0,0,3.5,14,78,470,600.0,8778,2,14
0,0,3.700448818,0,78,2474,450.0,8778,2,14
0,0,3.700448818,0,39,388,500.0,8778,2,14
0,0,3.700448818,0,78,465,350.0,8778,2,14
0,0,3.3,4,78,1834,250.0,8778,2,14
1,0,3.8,44,19,630,500.0,5513,2,14
0,0,3.700448818,0,78,1761,300.0,8778,2,14
0,0,3.5,24,19,689,550.0,8778,2,14
0,0,3.7,14,27,1565,500.0,8778,2,14
0,0,3.7,41,78,119,250.0,8778,2,14
0,0,4.0,95,39,263,300.0,8778,2,14
0,0,3.4,7,78,864,400.0,8778,2,14
0,0,3.6,15,78,1215,300.0,8778,2,14
0,0,3.0,9,27,1924,700.0,8778,2,14
0,0,3.1,16,88,1699,400.0,8778,2,14
0,0,2.8,69,78,1324,300.0,8778,2,14
0,0,3.700448818,0,78,2381,100.0,8778,2,14
0,0,3.700448818,0,78,1318,200.0,8778,2,14
0,0,3.700448818,0,78,1215,300.0,8778,2,14
0,0,3.700448818,0,27,414,550.0,8778,2,14
0,0,3.700448818,0,78,925,450.0,8778,2,14
0,0,3.700448818,0,78,1215,100.0,8778,2,14
0,0,3.0,110,93,1761,650.0,8778,2,14
0,0,3.700448818,0,46,1173,100.0,8778,2,14
0,0,3.700448818,0,0,254,200.0,8778,2,14
0,0,3.700448818,0,78,504,350.0,8778,2,14
0,0,3.700448818,0,39,308,300.0,8778,2,14
0,0,3.700448818,0,78,1225,300.0,8778,2,14
0,0,3.700448818,0,27,2136,555.4315664,8778,2,14
0,0,3.700448818,0,78,388,200.0,8778,2,14
0,0,3.700448818,0,78,2465,400.0,8778,2,14
0,0,3.700448818,0,78,880,350.0,8778,2,14
0,0,3.700448818,0,39,1215,150.0,8778,2,14
